Cindfam,Cindoff,Cindon,Cinsfam,Cinsoff,Cinson,Cotsfam,Cotsoff,Cotson,Number of Records,Sisascp,Sisastp,Sisinst,Sislect,Sisnork,Sisprof,Sistotl,Unitid (S2013 Sis),Unitid
17131,23803,22019,17131,23803,22019,17131,23803,22019,1,0,0,4,0,0,0,4,162681,162681
7236,17362,,8700,18826,,9948,20074,,1,12,28,31,0,2,11,84,162690,162690
7236,17362,,8700,18826,,9948,20074,,1,12,28,31,0,2,11,84,162690,162690
7236,17362,,8700,18826,,9948,20074,,1,10,13,0,0,0,11,34,162690,162690
7236,17362,,8700,18826,,9948,20074,,1,2,15,31,0,0,0,48,162690,162690
7236,17362,,8700,18826,,9948,20074,,1,0,0,0,0,2,0,2,162690,162690
7236,17362,,8700,18826,,9948,20074,,1,0,0,0,0,2,0,2,162690,162690
5201,12201,,7289,14289,,9377,16377,,1,25,22,0,0,40,19,106,162706,162706
5201,12201,,7289,14289,,9377,16377,,1,25,22,0,0,39,19,105,162706,162706
5201,12201,,7289,14289,,9377,16377,,1,21,10,0,0,0,19,50,162706,162706
5201,12201,,7289,14289,,9377,16377,,1,1,11,0,0,0,0,12,162706,162706
5201,12201,,7289,14289,,9377,16377,,1,3,1,0,0,39,0,43,162706,162706
5201,12201,,7289,14289,,9377,16377,,1,3,1,0,0,25,0,29,162706,162706
5201,12201,,7289,14289,,9377,16377,,1,0,0,0,0,12,0,12,162706,162706
5201,12201,,7289,14289,,9377,16377,,1,0,0,0,0,2,0,2,162706,162706
5201,12201,,7289,14289,,9377,16377,,1,0,0,0,0,1,0,1,162706,162706
37480,48180,48830,37480,48180,48830,37480,48180,48830,1,35,34,0,0,0,24,93,162760,162760
37480,48180,48830,37480,48180,48830,37480,48180,48830,1,35,34,0,0,0,24,93,162760,162760
37480,48180,48830,37480,48180,48830,37480,48180,48830,1,29,0,0,0,0,24,53,162760,162760
37480,48180,48830,37480,48180,48830,37480,48180,48830,1,5,25,0,0,0,0,30,162760,162760
37480,48180,48830,37480,48180,48830,37480,48180,48830,1,1,9,0,0,0,0,10,162760,162760
37480,48180,48830,37480,48180,48830,37480,48180,48830,1,1,5,0,0,0,0,6,162760,162760
37480,48180,48830,37480,48180,48830,37480,48180,48830,1,0,4,0,0,0,0,4,162760,162760
8584,20581,,10825,22822,,12040,24037,,1,50,58,24,0,0,49,181,162779,162779
8584,20581,,10825,22822,,12040,24037,,1,50,58,24,0,0,49,181,162779,162779
8584,20581,,10825,22822,,12040,24037,,1,50,58,24,0,0,49,181,162779,162779
8584,20581,,10825,22822,,12040,24037,,1,50,58,24,0,0,49,181,162779,162779
47670,56670,61502,47670,56670,61502,47670,56670,61502,1,613,1099,199,176,538,871,3496,162928,162928
47670,56670,61502,47670,56670,61502,47670,56670,61502,1,613,1099,199,176,538,871,3496,162928,162928
47670,56670,61502,47670,56670,61502,47670,56670,61502,1,64,0,0,0,0,843,907,162928,162928
47670,56670,61502,47670,56670,61502,47670,56670,61502,1,520,1047,165,0,2,4,1738,162928,162928
47670,56670,61502,47670,56670,61502,47670,56670,61502,1,29,52,34,176,536,24,851,162928,162928
47670,56670,61502,47670,56670,61502,47670,56670,61502,1,23,24,2,44,148,22,263,162928,162928
47670,56670,61502,47670,56670,61502,47670,56670,61502,1,5,28,32,132,384,1,582,162928,162928
47670,56670,61502,47670,56670,61502,47670,56670,61502,1,1,0,0,0,4,1,6,162928,162928
49440,53110,58578,49440,53110,58578,49440,53110,58578,1,95,94,85,0,1,79,354,163046,163046
49440,53110,58578,49440,53110,58578,49440,53110,58578,1,95,94,85,0,0,79,353,163046,163046
49440,53110,58578,49440,53110,58578,49440,53110,58578,1,95,5,0,0,0,79,179,163046,163046
49440,53110,58578,49440,53110,58578,49440,53110,58578,1,0,83,4,0,0,0,87,163046,163046
49440,53110,58578,49440,53110,58578,49440,53110,58578,1,0,6,81,0,0,0,87,163046,163046
49440,53110,58578,49440,53110,58578,49440,53110,58578,1,0,6,81,0,0,0,87,163046,163046
49440,53110,58578,49440,53110,58578,49440,53110,58578,1,0,0,0,0,1,0,1,163046,163046
10917,28737,,10917,28737,,16701,34521,,1,51,7,0,0,0,156,214,163204,163204
10917,28737,,10917,28737,,16701,34521,,1,51,7,0,0,0,156,214,163204,163204
10917,28737,,10917,28737,,16701,34521,,1,51,7,0,0,0,156,214,163204,163204
10917,28737,,10917,28737,,16701,34521,,1,36,2,0,0,0,96,134,163204,163204
10917,28737,,10917,28737,,16701,34521,,1,15,5,0,0,0,60,80,163204,163204
14804,27350,24762,14804,27350,24762,26378,38924,36336,1,150,107,12,89,0,147,505,163268,163268
14804,27350,24762,14804,27350,24762,26378,38924,36336,1,150,107,12,89,0,147,505,163268,163268
14804,27350,24762,14804,27350,24762,26378,38924,36336,1,139,2,0,0,0,138,279,163268,163268
14804,27350,24762,14804,27350,24762,26378,38924,36336,1,4,94,0,0,0,1,99,163268,163268
14804,27350,24762,14804,27350,24762,26378,38924,36336,1,7,11,12,89,0,8,127,163268,163268
14804,27350,24762,14804,27350,24762,26378,38924,36336,1,4,2,5,11,0,3,25,163268,163268
14804,27350,24762,14804,27350,24762,26378,38924,36336,1,3,9,7,78,0,5,102,163268,163268
14116,26712,23734,14116,26712,23734,33302,45898,42920,1,453,319,10,271,0,641,1694,163286,163286
14116,26712,23734,14116,26712,23734,33302,45898,42920,1,453,319,10,271,0,641,1694,163286,163286
14116,26712,23734,14116,26712,23734,33302,45898,42920,1,443,2,0,0,0,632,1077,163286,163286
14116,26712,23734,14116,26712,23734,33302,45898,42920,1,1,299,0,0,0,0,300,163286,163286
14116,26712,23734,14116,26712,23734,33302,45898,42920,1,9,18,10,271,0,9,317,163286,163286
14116,26712,23734,14116,26712,23734,33302,45898,42920,1,4,7,5,51,0,3,70,163286,163286
14116,26712,23734,14116,26712,23734,33302,45898,42920,1,5,11,5,220,0,6,247,163286,163286
43840,51940,55100,43840,51940,55100,43840,51940,55100,1,0,0,0,0,156,0,156,163295,163295
43840,51940,55100,43840,51940,55100,43840,51940,55100,1,0,0,0,0,156,0,156,163295,163295
43840,51940,55100,43840,51940,55100,43840,51940,55100,1,0,0,0,0,156,0,156,163295,163295
43840,51940,55100,43840,51940,55100,43840,51940,55100,1,0,0,0,0,145,0,145,163295,163295
43840,51940,55100,43840,51940,55100,43840,51940,55100,1,0,0,0,0,11,0,11,163295,163295
18264,22080,21454,18264,22080,21454,26770,30586,29960,1,64,62,2,50,0,37,215,163338,163338
18264,22080,21454,18264,22080,21454,26770,30586,29960,1,64,62,2,50,0,37,215,163338,163338
18264,22080,21454,18264,22080,21454,26770,30586,29960,1,54,8,0,0,0,36,98,163338,163338
18264,22080,21454,18264,22080,21454,26770,30586,29960,1,7,47,1,0,0,0,55,163338,163338
18264,22080,21454,18264,22080,21454,26770,30586,29960,1,3,7,1,50,0,1,62,163338,163338
18264,22080,21454,18264,22080,21454,26770,30586,29960,1,2,5,0,8,0,1,16,163338,163338
18264,22080,21454,18264,22080,21454,26770,30586,29960,1,1,2,1,42,0,0,46,163338,163338
9522,22716,,13734,26928,,16794,29988,,1,140,79,7,4,0,306,536,163426,163426
9522,22716,,13734,26928,,16794,29988,,1,140,79,7,4,0,306,536,163426,163426
9522,22716,,13734,26928,,16794,29988,,1,140,79,7,4,0,306,536,163426,163426
9522,22716,,13734,26928,,16794,29988,,1,140,79,7,4,0,306,536,163426,163426
12863,24105,22269,12863,24105,22269,22277,33519,31683,1,116,82,4,137,0,32,371,163453,163453
12863,24105,22269,12863,24105,22269,22277,33519,31683,1,116,82,4,137,0,32,371,163453,163453
12863,24105,22269,12863,24105,22269,22277,33519,31683,1,95,12,0,0,0,31,138,163453,163453
12863,24105,22269,12863,24105,22269,22277,33519,31683,1,20,69,1,4,0,1,95,163453,163453
12863,24105,22269,12863,24105,22269,22277,33519,31683,1,1,1,3,133,0,0,138,163453,163453
12863,24105,22269,12863,24105,22269,22277,33519,31683,1,1,1,3,39,0,0,44,163453,163453
12863,24105,22269,12863,24105,22269,22277,33519,31683,1,0,0,0,94,0,0,94,163453,163453
39844,45744,48858,39844,45744,48858,39844,45744,48858,1,43,36,0,17,0,18,114,163462,163462
39844,45744,48858,39844,45744,48858,39844,45744,48858,1,43,36,0,17,0,18,114,163462,163462
39844,45744,48858,39844,45744,48858,39844,45744,48858,1,36,0,0,0,0,17,53,163462,163462
39844,45744,48858,39844,45744,48858,39844,45744,48858,1,2,25,0,0,0,0,27,163462,163462
39844,45744,48858,39844,45744,48858,39844,45744,48858,1,5,11,0,17,0,1,34,163462,163462
39844,45744,48858,39844,45744,48858,39844,45744,48858,1,5,8,0,4,0,1,18,163462,163462
39844,45744,48858,39844,45744,48858,39844,45744,48858,1,0,3,0,13,0,0,16,163462,163462
14250,26710,20850,14250,26710,20850,14250,26710,20850,1,0,0,0,0,0,12,12,163532,163532
14250,26710,20850,14250,26710,20850,14250,26710,20850,1,0,0,0,0,0,12,12,163532,163532
14250,26710,20850,14250,26710,20850,14250,26710,20850,1,0,0,0,0,0,12,12,163532,163532
36750,51000,45650,36750,51000,45650,36750,51000,45650,1,32,65,0,0,0,28,125,163578,163578
36750,51000,45650,36750,51000,45650,36750,51000,45650,1,32,65,0,0,0,28,125,163578,163578
36750,51000,45650,36750,51000,45650,36750,51000,45650,1,14,0,0,0,0,23,37,163578,163578
36750,51000,45650,36750,51000,45650,36750,51000,45650,1,2,21,0,0,0,2,25,163578,163578
36750,51000,45650,36750,51000,45650,36750,51000,45650,1,16,44,0,0,0,3,63,163578,163578
36750,51000,45650,36750,51000,45650,36750,51000,45650,1,16,44,0,0,0,3,63,163578,163578
8330,15930,,10370,17970,,12650,20250,,1,100,43,1,0,0,93,237,163657,163657
8330,15930,,10370,17970,,12650,20250,,1,100,43,1,0,0,93,237,163657,163657
8330,15930,,10370,17970,,12650,20250,,1,38,0,0,0,0,81,119,163657,163657
8330,15930,,10370,17970,,12650,20250,,1,56,35,1,0,0,10,102,163657,163657
8330,15930,,10370,17970,,12650,20250,,1,6,8,0,0,0,2,16,163657,163657
8330,15930,,10370,17970,,12650,20250,,1,6,8,0,0,0,2,16,163657,163657
12128,22594,22368,12128,22594,22368,20474,30940,30714,1,120,88,8,98,0,95,409,163851,163851
12128,22594,22368,12128,22594,22368,20474,30940,30714,1,120,88,8,98,0,95,409,163851,163851
12128,22594,22368,12128,22594,22368,20474,30940,30714,1,120,17,0,0,0,95,232,163851,163851
12128,22594,22368,12128,22594,22368,20474,30940,30714,1,0,71,8,0,0,0,79,163851,163851
12128,22594,22368,12128,22594,22368,20474,30940,30714,1,0,0,0,98,0,0,98,163851,163851
12128,22594,22368,12128,22594,22368,20474,30940,30714,1,0,0,0,42,0,0,42,163851,163851
12128,22594,22368,12128,22594,22368,20474,30940,30714,1,0,0,0,11,0,0,11,163851,163851
12128,22594,22368,12128,22594,22368,20474,30940,30714,1,0,0,0,45,0,0,45,163851,163851
18264,29599,29599,18264,29599,29599,32064,43399,43399,1,55,50,0,1,0,47,153,163912,163912
18264,29599,29599,18264,29599,29599,32064,43399,43399,1,55,50,0,1,0,47,153,163912,163912
18264,29599,29599,18264,29599,29599,32064,43399,43399,1,53,1,0,0,0,46,100,163912,163912
18264,29599,29599,18264,29599,29599,32064,43399,43399,1,0,34,0,0,0,0,34,163912,163912
18264,29599,29599,18264,29599,29599,32064,43399,43399,1,2,15,0,1,0,1,19,163912,163912
18264,29599,29599,18264,29599,29599,32064,43399,43399,1,2,15,0,1,0,1,19,163912,163912
18930,27030,,18930,27030,,18930,27030,,1,0,0,91,0,0,0,91,163921,163921
18930,27030,,18930,27030,,18930,27030,,1,0,0,91,0,0,0,91,163921,163921
18930,27030,,18930,27030,,18930,27030,,1,0,0,91,0,0,0,91,163921,163921
18930,27030,,18930,27030,,18930,27030,,1,0,0,91,0,0,0,91,163921,163921
47676,58630,58630,47676,58630,58630,47676,58630,58630,1,0,0,0,0,55,0,55,163976,163976
47676,58630,58630,47676,58630,58630,47676,58630,58630,1,0,0,0,0,55,0,55,163976,163976
47676,58630,58630,47676,58630,58630,47676,58630,58630,1,0,0,0,0,42,0,42,163976,163976
47676,58630,58630,47676,58630,58630,47676,58630,58630,1,0,0,0,0,13,0,13,163976,163976
12454,23166,23166,12454,23166,23166,24132,34844,34844,1,186,262,19,198,0,205,870,164076,164076
12454,23166,23166,12454,23166,23166,24132,34844,34844,1,186,262,19,198,0,205,870,164076,164076
12454,23166,23166,12454,23166,23166,24132,34844,34844,1,134,7,0,0,0,204,345,164076,164076
12454,23166,23166,12454,23166,23166,24132,34844,34844,1,42,202,2,0,0,0,246,164076,164076
12454,23166,23166,12454,23166,23166,24132,34844,34844,1,10,53,17,198,0,1,279,164076,164076
12454,23166,23166,12454,23166,23166,24132,34844,34844,1,1,1,1,0,0,1,4,164076,164076
12454,23166,23166,12454,23166,23166,24132,34844,34844,1,9,52,16,198,0,0,275,164076,164076
,,,,,,,,,1,116,74,17,1,4,158,370,164155,164155
,,,,,,,,,1,116,74,17,1,4,158,370,164155,164155
,,,,,,,,,1,113,0,0,0,3,131,247,164155,164155
,,,,,,,,,1,3,64,0,0,0,1,68,164155,164155
,,,,,,,,,1,0,10,17,1,1,26,55,164155,164155
,,,,,,,,,1,0,0,1,1,1,26,29,164155,164155
,,,,,,,,,1,0,10,7,0,0,0,17,164155,164155
,,,,,,,,,1,0,0,9,0,0,0,9,164155,164155
31426,40966,43556,31426,40966,43556,31426,40966,43556,1,31,56,9,0,0,33,129,164173,164173
31426,40966,43556,31426,40966,43556,31426,40966,43556,1,31,56,9,0,0,33,129,164173,164173
31426,40966,43556,31426,40966,43556,31426,40966,43556,1,31,56,9,0,0,33,129,164173,164173
31426,40966,43556,31426,40966,43556,31426,40966,43556,1,27,44,7,0,0,31,109,164173,164173
31426,40966,43556,31426,40966,43556,31426,40966,43556,1,4,12,2,0,0,2,20,164173,164173
44870,49170,54312,44870,49170,54312,44870,49170,54312,1,44,36,4,0,0,13,97,164216,164216
44870,49170,54312,44870,49170,54312,44870,49170,54312,1,44,36,4,0,0,13,97,164216,164216
44870,49170,54312,44870,49170,54312,44870,49170,54312,1,44,1,0,0,0,13,58,164216,164216
44870,49170,54312,44870,49170,54312,44870,49170,54312,1,0,35,0,0,0,0,35,164216,164216
44870,49170,54312,44870,49170,54312,44870,49170,54312,1,0,0,4,0,0,0,4,164216,164216
44870,49170,54312,44870,49170,54312,44870,49170,54312,1,0,0,4,0,0,0,4,164216,164216
40160,42160,48300,40160,42160,48300,40160,42160,48300,1,48,22,2,27,1,36,136,164270,164270
40160,42160,48300,40160,42160,48300,40160,42160,48300,1,48,22,2,27,0,36,135,164270,164270
40160,42160,48300,40160,42160,48300,40160,42160,48300,1,45,0,0,0,0,34,79,164270,164270
40160,42160,48300,40160,42160,48300,40160,42160,48300,1,3,17,1,0,0,0,21,164270,164270
40160,42160,48300,40160,42160,48300,40160,42160,48300,1,0,5,1,27,0,2,35,164270,164270
40160,42160,48300,40160,42160,48300,40160,42160,48300,1,0,5,1,27,0,2,35,164270,164270
40160,42160,48300,40160,42160,48300,40160,42160,48300,1,0,0,0,0,1,0,1,164270,164270
9292,17042,,12142,19892,,13348,21098,,1,17,29,16,0,0,8,70,164313,164313
9292,17042,,12142,19892,,13348,21098,,1,17,29,16,0,0,8,70,164313,164313
9292,17042,,12142,19892,,13348,21098,,1,17,29,16,0,0,8,70,164313,164313
9292,17042,,12142,19892,,13348,21098,,1,15,23,10,0,0,7,55,164313,164313
9292,17042,,12142,19892,,13348,21098,,1,2,6,6,0,0,1,15,164313,164313
11635,15635,,11635,15635,,11635,15635,,1,0,0,0,0,8,0,8,164438,164438
11635,15635,,11635,15635,,11635,15635,,1,0,0,0,0,8,0,8,164438,164438
34110,38680,44900,34110,38680,44900,34110,38680,44900,1,24,29,4,0,7,14,78,164447,164447
34110,38680,44900,34110,38680,44900,34110,38680,44900,1,24,29,4,0,7,14,78,164447,164447
34110,38680,44900,34110,38680,44900,34110,38680,44900,1,23,4,0,0,0,14,41,164447,164447
34110,38680,44900,34110,38680,44900,34110,38680,44900,1,1,21,1,0,3,0,26,164447,164447
34110,38680,44900,34110,38680,44900,34110,38680,44900,1,0,4,3,0,4,0,11,164447,164447
34110,38680,44900,34110,38680,44900,34110,38680,44900,1,0,4,3,0,4,0,11,164447,164447
49374,61544,61544,49374,61544,61544,49374,61544,61544,1,33,70,0,26,4,86,219,164465,164465
49374,61544,61544,49374,61544,61544,49374,61544,61544,1,33,70,0,26,0,86,215,164465,164465
49374,61544,61544,49374,61544,61544,49374,61544,61544,1,32,0,0,0,0,84,116,164465,164465
49374,61544,61544,49374,61544,61544,49374,61544,61544,1,1,46,0,0,0,0,47,164465,164465
49374,61544,61544,49374,61544,61544,49374,61544,61544,1,0,24,0,26,0,2,52,164465,164465
49374,61544,61544,49374,61544,61544,49374,61544,61544,1,0,7,0,24,0,0,31,164465,164465
49374,61544,61544,49374,61544,61544,49374,61544,61544,1,0,17,0,2,0,2,21,164465,164465
49374,61544,61544,49374,61544,61544,49374,61544,61544,1,0,0,0,0,4,0,4,164465,164465
36134,42146,48146,36134,42146,48146,36134,42146,48146,1,21,24,1,0,0,4,50,164492,164492
36134,42146,48146,36134,42146,48146,36134,42146,48146,1,21,24,1,0,0,4,50,164492,164492
36134,42146,48146,36134,42146,48146,36134,42146,48146,1,12,1,0,0,0,4,17,164492,164492
36134,42146,48146,36134,42146,48146,36134,42146,48146,1,5,21,1,0,0,0,27,164492,164492
36134,42146,48146,36134,42146,48146,36134,42146,48146,1,4,2,0,0,0,0,6,164492,164492
36134,42146,48146,36134,42146,48146,36134,42146,48146,1,4,2,0,0,0,0,6,164492,164492
37775,48521,48521,37775,48521,48521,37775,48521,48521,1,60,59,7,0,0,24,150,164562,164562
37775,48521,48521,37775,48521,48521,37775,48521,48521,1,60,59,7,0,0,24,150,164562,164562
37775,48521,48521,37775,48521,48521,37775,48521,48521,1,60,11,0,0,0,24,95,164562,164562
37775,48521,48521,37775,48521,48521,37775,48521,48521,1,0,27,0,0,0,0,27,164562,164562
37775,48521,48521,37775,48521,48521,37775,48521,48521,1,0,21,7,0,0,0,28,164562,164562
37775,48521,48521,37775,48521,48521,37775,48521,48521,1,0,1,0,0,0,0,1,164562,164562
37775,48521,48521,37775,48521,48521,37775,48521,48521,1,0,20,7,0,0,0,27,164562,164562
52802,60504,60504,52802,60504,60504,52802,60504,60504,1,63,25,0,42,0,57,187,164580,164580
52802,60504,60504,52802,60504,60504,52802,60504,60504,1,63,25,0,42,0,57,187,164580,164580
52802,60504,60504,52802,60504,60504,52802,60504,60504,1,62,0,0,0,0,55,117,164580,164580
52802,60504,60504,52802,60504,60504,52802,60504,60504,1,0,20,0,0,0,0,20,164580,164580
52802,60504,60504,52802,60504,60504,52802,60504,60504,1,1,5,0,42,0,2,50,164580,164580
52802,60504,60504,52802,60504,60504,52802,60504,60504,1,1,2,0,5,0,0,8,164580,164580
52802,60504,60504,52802,60504,60504,52802,60504,60504,1,0,3,0,37,0,2,42,164580,164580
33259,36559,44559,33259,36559,44559,33259,36559,44559,1,14,26,1,1,0,10,52,164632,164632
33259,36559,44559,33259,36559,44559,33259,36559,44559,1,14,26,1,1,0,10,52,164632,164632
33259,36559,44559,33259,36559,44559,33259,36559,44559,1,14,26,1,1,0,10,52,164632,164632
33259,36559,44559,33259,36559,44559,33259,36559,44559,1,1,0,0,0,0,0,1,164632,164632
33259,36559,44559,33259,36559,44559,33259,36559,44559,1,13,26,1,0,0,10,50,164632,164632
33259,36559,44559,33259,36559,44559,33259,36559,44559,1,0,0,0,1,0,0,1,164632,164632
29122,39548,39548,29122,39548,39548,29122,39548,39548,1,10,17,0,0,0,0,27,164641,164641
29122,39548,39548,29122,39548,39548,29122,39548,39548,1,10,17,0,0,0,0,27,164641,164641
29122,39548,39548,29122,39548,39548,29122,39548,39548,1,10,17,0,0,0,0,27,164641,164641
29122,39548,39548,29122,39548,39548,29122,39548,39548,1,10,17,0,0,0,0,27,164641,164641
35460,44856,47160,35460,44856,47160,35460,44856,47160,1,8,8,4,0,0,24,44,164720,164720
35460,44856,47160,35460,44856,47160,35460,44856,47160,1,8,8,4,0,0,24,44,164720,164720
35460,44856,47160,35460,44856,47160,35460,44856,47160,1,8,8,4,0,0,24,44,164720,164720
35460,44856,47160,35460,44856,47160,35460,44856,47160,1,8,5,4,0,0,24,41,164720,164720
35460,44856,47160,35460,44856,47160,35460,44856,47160,1,0,3,0,0,0,0,3,164720,164720
47580,56930,56930,47580,56930,56930,47580,56930,56930,1,87,31,0,85,0,78,281,164739,164739
47580,56930,56930,47580,56930,56930,47580,56930,56930,1,87,31,0,85,0,78,281,164739,164739
47580,56930,56930,47580,56930,56930,47580,56930,56930,1,83,0,0,0,0,75,158,164739,164739
47580,56930,56930,47580,56930,56930,47580,56930,56930,1,4,29,0,0,0,0,33,164739,164739
47580,56930,56930,47580,56930,56930,47580,56930,56930,1,0,2,0,85,0,3,90,164739,164739
47580,56930,56930,47580,56930,56930,47580,56930,56930,1,0,2,0,85,0,3,90,164739,164739
41322,58522,58522,41322,58522,58522,41322,58522,58522,1,76,25,0,0,1,146,248,164748,164748
41322,58522,58522,41322,58522,58522,41322,58522,58522,1,76,25,0,0,1,146,248,164748,164748
41322,58522,58522,41322,58522,58522,41322,58522,58522,1,76,25,0,0,1,146,248,164748,164748
41322,58522,58522,41322,58522,58522,41322,58522,58522,1,76,25,0,0,1,145,247,164748,164748
41322,58522,58522,41322,58522,58522,41322,58522,58522,1,0,0,0,0,0,1,1,164748,164748
10225,20115,,10245,20135,,15861,25751,,1,4,12,0,0,0,36,52,164775,164775
10225,20115,,10245,20135,,15861,25751,,1,4,12,0,0,0,36,52,164775,164775
10225,20115,,10245,20135,,15861,25751,,1,0,0,0,0,0,35,35,164775,164775
10225,20115,,10245,20135,,15861,25751,,1,4,12,0,0,0,1,17,164775,164775
39710,48398,,39710,48398,,39710,48398,,1,0,0,0,0,22,0,22,164872,164872
39710,48398,,39710,48398,,39710,48398,,1,0,0,0,0,22,0,22,164872,164872
49622,56647,60706,49622,56647,60706,49622,56647,60706,1,257,217,8,32,0,244,758,164924,164924
49622,56647,60706,49622,56647,60706,49622,56647,60706,1,257,217,8,32,0,244,758,164924,164924
49622,56647,60706,49622,56647,60706,49622,56647,60706,1,204,0,0,0,0,232,436,164924,164924
49622,56647,60706,49622,56647,60706,49622,56647,60706,1,0,133,0,0,0,0,133,164924,164924
49622,56647,60706,49622,56647,60706,49622,56647,60706,1,53,84,8,32,0,12,189,164924,164924
49622,56647,60706,49622,56647,60706,49622,56647,60706,1,53,84,8,32,0,12,189,164924,164924
44591,56091,62471,44591,56091,62471,44591,56091,62471,1,0,0,0,0,0,92,92,164933,164933
44591,56091,62471,44591,56091,62471,44591,56091,62471,1,0,0,0,0,0,92,92,164933,164933
44591,56091,62471,44591,56091,62471,44591,56091,62471,1,0,0,0,0,0,92,92,164933,164933
44591,56091,62471,44591,56091,62471,44591,56091,62471,1,0,0,0,0,0,92,92,164933,164933
49680,61446,61446,49680,61446,61446,49680,61446,61446,1,527,619,92,235,327,687,2487,164988,164988
49680,61446,61446,49680,61446,61446,49680,61446,61446,1,527,619,92,235,295,687,2455,164988,164988
49680,61446,61446,49680,61446,61446,49680,61446,61446,1,241,0,0,0,0,428,669,164988,164988
49680,61446,61446,49680,61446,61446,49680,61446,61446,1,11,218,0,0,0,0,229,164988,164988
49680,61446,61446,49680,61446,61446,49680,61446,61446,1,275,401,92,235,295,259,1557,164988,164988
