Month_name, ORG_NAME, BID_PRICE, BID_CAPACITY, LOCATION_DESCRIPTION, OFFER_PRICE, OFFER_CAPACITY,AuctionType
April,1209,0.04,229,2,,,Obligation
April,1209,0.05,214,2,,,Obligation
April,1209,0.06,200,2,,,Obligation
April,1209,0.11,25,2,,,Obligation
April,1209,0.12,25,2,,,Obligation
April,1209,0.15,27,2,,,Obligation
April,1209,0.39,3.7,4,,,Obligation
April,1209,0.4,3.5,4,,,Obligation
April,1209,0.58,3.6,4,,,Obligation
April,1209,0.6,3.7,4,,,Obligation
April,1209,0.63,3.7,4,,,Obligation
April,1209,1.51,31.9,1,,,Obligation
April,1209,1.56,30.4,1,,,Obligation
April,1209,1.59,16.4,7,,,Obligation
April,1209,1.61,28.9,1,,,Obligation
April,1209,1.62,15.9,7,,,Obligation
April,1209,1.65,15.5,7,,,Obligation
April,1209,1.66,27.6,1,,,Obligation
April,1209,1.68,15,7,,,Obligation
April,1209,1.71,26.3,1,,,Obligation
April,1209,1.71,5,7,,,Obligation
April,1209,1.76,25,1,,,Obligation
April,1209,2,10,7,,,Obligation
April,1740,0.05,500,2,,,Obligation
April,1740,0.07,200,2,,,Obligation
April,1740,0.09,50,2,,,Obligation
April,1740,0.11,50,2,,,Obligation
April,1740,1.15,50,1,,,Obligation
April,1740,1.4,25,1,,,Obligation
January 2019 Monthly Offers,,,,,,,Obligation
Month_name, ORG_NAME, OFFER_PRICE, OFFER_CAPACITY, LOCATION_DESCRIPTION,,,Obligation
January,67,0.1,125,2,,,Obligation
January,67,0.14,125,2,,,Obligation
January,67,0.18,125,2,,,Obligation
January,67,0.22,125,2,,,Obligation
January,67,0.26,125,2,,,Obligation
January,67,0.28,125,2,,,Obligation
January,67,0.3,125,2,,,Obligation
January,67,0.32,125,2,,,Obligation
January,67,0.34,125,2,,,Obligation
January,67,0.36,125,2,,,Obligation
January,67,0.38,125,2,,,Obligation
January,67,0.4,125,2,,,Obligation
January,67,1.5,23.8,1,,,Obligation
January,67,1.5,5,7,,,Obligation
January,67,1.7,30,1,,,Obligation
January,67,1.8,20,4,,,Obligation
January,67,1.85,20,4,,,Obligation
January,67,1.9,30,1,,,Obligation
January,67,1.9,20,4,,,Obligation
January,67,1.95,20,4,,,Obligation
January,67,2,5,7,,,Obligation
January,67,2,20,4,,,Obligation
January,67,2.1,30,1,,,Obligation
January,67,2.3,30,1,,,Obligation
January,67,2.5,30,1,,,Obligation
January,67,2.5,5.6,7,,,Obligation
January,84,0.01,136.8,2,,,Obligation
January,84,0.75,136.8,2,,,Obligation
January,1124,0.45,0.1,2,,,Obligation
January,1124,3.25,0.1,1,,,Obligation
January,1002,0.1,15.8,4,,,Obligation
January,1002,0.1,34.7,2,,,Obligation
January,39,0.1,200,5,,,Obligation
January,39,0.15,200,5,,,Obligation
January,39,0.2,206,5,,,Obligation
January,1320,0.65,50,2,,,Obligation
January,1320,0.75,50,2,,,Obligation
January,1320,0.85,50,2,,,Obligation
January,1320,0.95,50,2,,,Obligation
January,1320,1,100,2,,,Obligation
January,1320,3.5,25,1,,,Obligation
January,1320,3.5,25,7,,,Obligation
January,1320,3.75,25,1,,,Obligation
January,1320,3.75,25,7,,,Obligation
January,1320,4,25,1,,,Obligation
January,1320,4,25,7,,,Obligation
January,1320,4.25,25,1,,,Obligation
January,1320,4.25,25,7,,,Obligation
January,1320,4.5,25,1,,,Obligation
January,1320,4.5,25,7,,,Obligation
January,1099,0.2,3.9,2,,,Obligation
January,1099,0.22,25,2,,,Obligation
January,1099,0.25,1,2,,,Obligation
January,1099,0.29,25,2,,,Obligation
January,1099,0.32,25,2,,,Obligation
January,1099,0.39,25,2,,,Obligation
January,1099,0.42,25,2,,,Obligation
January,1099,0.52,25,2,,,Obligation
January,1099,1.7,20,7,,,Obligation
January,1099,1.75,50,7,,,Obligation
January,1099,1.85,10,7,,,Obligation
January,1099,1.95,10,7,,,Obligation
January,1099,2.2,10,7,,,Obligation
January,1099,2.2,25,1,,,Obligation
January,1099,2.25,5,1,,,Obligation
January,1099,2.5,1.3,2,,,Obligation
January,1099,2.75,8.5,7,,,Obligation
January,1153,0,1.1,2,,,Obligation
January,1153,0,0.1,7,,,Obligation
January,1153,0,0.2,4,,,Obligation
January,33,0,2.3,2,,,Obligation
January,1123,0.19,100,2,,,Obligation
January,1123,1.74,300,1,,,Obligation
January,1123,1.79,50,1,,,Obligation
January,1123,1.84,50,1,,,Obligation
January,1601,0.1,12.9,27,,,Obligation
January,51,0.05,20,2,,,Obligation
January,51,0.1,15,2,,,Obligation
January,51,0.2,20,2,,,Obligation
January,51,0.25,15,2,,,Obligation
January,51,0.3,7,2,,,Obligation
January,1087,0.05,30,2,,,Obligation
January,1087,0.11,20,2,,,Obligation
January,1087,0.18,15,2,,,Obligation
January,1087,0.24,15,2,,,Obligation
January,1087,0.36,15,2,,,Obligation
January,1087,0.49,15,2,,,Obligation
January,62,0.1,15.4,2,,,Obligation
January,62,0.15,10,2,,,Obligation
January,62,0.25,10,2,,,Obligation
January,74,0.1,15.2,2,,,Obligation
January,74,0.15,10,2,,,Obligation
January,74,0.25,10,2,,,Obligation
January,1078,0.05,15,2,,,Obligation
January,1078,0.1,10,2,,,Obligation
January,1078,0.2,15,2,,,Obligation
January,1078,0.25,16,2,,,Obligation
January,35,5.61,10,7,,,Obligation
January,35,5.66,10,7,,,Obligation
January,35,5.71,10,7,,,Obligation
January,35,5.76,10,7,,,Obligation
January,35,5.81,10.4,7,,,Obligation
January,432,0.95,5,4,,,Obligation
January,432,1.73,11.7,4,,,Obligation
January,2,0.15,300,2,,,Obligation
January,2,0.16,300,2,,,Obligation
January,2,0.17,163,2,,,Obligation
January,2,0.18,50,2,,,Obligation
January,2,0.19,50,2,,,Obligation
January,2,0.2,50,2,,,Obligation
January,2,0.21,50,2,,,Obligation
January,2,0.22,50,2,,,Obligation
January,2,0.23,50,2,,,Obligation
January,2,0.24,50,2,,,Obligation
January,72,0.1,10,2,,,Obligation
January,72,0.15,10,2,,,Obligation
January,56,0,2.6,2,,,Obligation
January,8,0.13,30,2,,,Obligation
January,8,0.15,30,2,,,Obligation
January,284,0.99,88.9,4,,,Obligation
January,284,1.99,26.7,1,,,Obligation
January,1095,1.4,200,1,,,Obligation
January,1095,1.5,200,1,,,Obligation
January,1095,2.5,402.9,1,,,Obligation
January,1024,0,0.3,2,,,Obligation
January,285,0.01,387,2,,,Obligation
January,1822,0,2,2,,,Obligation
January,1822,0.2,2,2,,,Obligation
January,1822,0.35,4,2,,,Obligation
January,1029,0.1,30,2,,,Obligation
January,1029,0.15,25,2,,,Obligation
January,1029,0.25,10,2,,,Obligation
January,1029,0.3,8,2,,,Obligation
January,1029,1,4,4,,,Obligation
January,1029,1.6,35,1,,,Obligation
January,1029,1.6,20,7,,,Obligation
January,1029,1.65,15,1,,,Obligation
January,1029,1.65,2,7,,,Obligation
January,1029,1.88,2,1,,,Obligation
January,1029,1.88,0.5,7,,,Obligation
January,1029,1.9,1,1,,,Obligation
January,1029,1.9,0.5,7,,,Obligation
January,1030,0.5,2,2,,,Obligation
January,1030,0.6,2,2,,,Obligation
January,1030,0.6,0.1,4,,,Obligation
January,1030,0.65,0.1,4,,,Obligation
January,1030,0.7,2,2,,,Obligation
January,1030,0.7,0.1,4,,,Obligation
January,1030,0.8,2,2,,,Obligation
January,1030,0.9,0.1,4,,,Obligation
January,1030,1,2,2,,,Obligation
January,1030,1.2,2,2,,,Obligation
January,1030,1.6,0.2,1,,,Obligation
January,1030,1.6,0.6,7,,,Obligation
January,1030,1.7,0.2,1,,,Obligation
January,1030,1.7,0.6,7,,,Obligation
January,1030,2,0.2,1,,,Obligation
January,1030,2,0.6,7,,,Obligation
January,1030,2.1,0.2,1,,,Obligation
January,1030,2.1,0.6,7,,,Obligation
January,1104,0,0.5,1,,,Obligation
January,1027,1,40,1,,,Obligation
January,1035,0.01,133,2,,,Obligation
January,1121,0.01,10.7,2,,,Obligation
January,1760,0.09,25,2,,,Obligation
January,1760,0.11,10,2,,,Obligation
January,1760,0.16,15,2,,,Obligation
January,1760,0.19,15,2,,,Obligation
January,1760,0.5,10,2,,,Obligation
January,1760,1,25,2,,,Obligation
January,1061,1.16,35,2,,,Obligation
January,1061,1.26,35,2,,,Obligation
January,1061,1.36,35,2,,,Obligation
January,1061,1.76,35,2,,,Obligation
January,1061,1.96,35,2,,,Obligation
January,1061,2.46,35,2,,,Obligation
January,1061,2.65,10,7,,,Obligation
January,1061,2.75,10,7,,,Obligation
January,1061,2.76,36.5,2,,,Obligation
January,1061,2.85,10,7,,,Obligation
January,1061,2.95,10,7,,,Obligation
January,1061,3.15,10,7,,,Obligation
January,1061,3.25,10,7,,,Obligation
January,1061,4.15,10,7,,,Obligation
January,1191,1.49,20,7,,,Obligation
January,1191,1.64,25,7,,,Obligation
January,1191,1.76,25,7,,,Obligation
January,1191,1.99,50,7,,,Obligation
January,1191,2.24,50,7,,,Obligation
January,1191,2.49,200,7,,,Obligation
January,1191,2.84,100,7,,,Obligation
January,1191,3.19,100,7,,,Obligation
January,1191,3.54,100,7,,,Obligation
January,1680,0.1,33,2,,,Obligation
January,1680,0.15,33,2,,,Obligation
January,1680,0.25,33.4,2,,,Obligation
January,1069,1.64,25,1,,,Obligation
January,1069,1.74,50,1,,,Obligation
January,1069,1.84,50,1,,,Obligation
January,1069,1.91,25,1,,,Obligation
January,323,1.55,15.3,1,,,Obligation
January,323,1.62,15.3,1,,,Obligation
January,323,1.69,15.3,1,,,Obligation
January,323,1.77,15.3,1,,,Obligation
January,1072,0.01,5.5,1,,,Obligation
January,1072,0.01,0.5,7,,,Obligation
January,1076,1.75,50,7,,,Obligation
January,1076,1.85,60,7,,,Obligation
January,1076,1.93,75,7,,,Obligation
January,1076,1.99,75,7,,,Obligation
January,1076,2.04,80,7,,,Obligation
January,1076,2.12,80,7,,,Obligation
January,1076,2.22,90,7,,,Obligation
January,1076,2.34,90,7,,,Obligation
January,1076,2.49,100,7,,,Obligation
January,1076,2.69,27.6,7,,,Obligation
January,1781,0.75,24.9,4,,,Obligation
January,1128,0.01,81.2,2,,,Obligation
January,1128,0.01,5.5,7,,,Obligation
January,1128,0.01,15.3,1,,,Obligation
January,1128,0.01,1,4,,,Obligation
January,1130,0.01,29.4,2,,,Obligation
January,1131,0.01,26.7,2,,,Obligation
January,1132,0.01,25.9,2,,,Obligation
January,1117,0,5.6,2,,,Obligation
January,1134,0,1.1,1,,,Obligation
January,1138,0.5,2,2,,,Obligation
January,1138,1,126.3,1,,,Obligation
January,1138,1,8.6,7,,,Obligation
January,1137,0.01,25.6,2,,,Obligation
January,1145,0.01,30.9,2,,,Obligation
January,1146,0.01,41.3,2,,,Obligation
January,1214,0,0.5,1,,,Obligation
January,1214,0,0.2,7,,,Obligation
January,1165,0.2,65.1,2,,,Obligation
January,1165,0.25,65.1,2,,,Obligation
January,1165,0.3,65.1,2,,,Obligation
January,1165,0.35,65.1,2,,,Obligation
January,1165,0.4,65.1,2,,,Obligation
January,1165,0.45,65.1,2,,,Obligation
January,1165,0.5,65.1,2,,,Obligation
January,1165,0.55,32.6,2,,,Obligation
January,1165,0.6,32.5,2,,,Obligation
January,1165,0.65,32.6,2,,,Obligation
January,1165,0.7,32.5,2,,,Obligation
January,1165,0.75,32.6,2,,,Obligation
January,1165,0.8,32.5,2,,,Obligation
January,1209,0.4,50,2,,,Obligation
January,1209,0.42,52.5,2,,,Obligation
January,1209,0.44,55.1,2,,,Obligation
January,1209,0.46,57.9,2,,,Obligation
January,1209,0.48,60.8,2,,,Obligation
January,1209,0.5,63.8,2,,,Obligation
January,1209,0.52,67,2,,,Obligation
January,1209,1.5,3,4,,,Obligation
January,1209,1.58,3.2,4,,,Obligation
January,1209,1.66,3.3,4,,,Obligation
January,1209,1.74,3.5,4,,,Obligation
January,1209,1.82,3.6,4,,,Obligation
January,1209,3.5,5.1,1,,,Obligation
January,1209,3.5,10,7,,,Obligation
January,1209,3.59,5,1,,,Obligation
January,1209,3.59,11,7,,,Obligation
January,1209,3.68,5.5,1,,,Obligation
January,1209,3.68,12.1,7,,,Obligation
January,1209,3.77,6.1,1,,,Obligation
January,1209,3.77,13.3,7,,,Obligation
January,1209,3.86,6.7,1,,,Obligation
January,1209,3.86,14.6,7,,,Obligation
January,1209,3.95,7.3,1,,,Obligation
January,1209,3.95,16.1,7,,,Obligation
January,1212,0.12,150,2,,,Obligation
January,1212,0.17,50,2,,,Obligation
January,1199,0.13,6.5,2,,,Obligation
January,1208,1.42,2,2,,,Obligation
January,1208,1.47,2,2,,,Obligation
January,1208,1.52,2,2,,,Obligation
January,1208,1.57,2.7,2,,,Obligation
January,1246,0,145.8,2,,,Obligation
January,1247,0,674.8,2,,,Obligation
January,1500,0,0.7,1,,,Obligation
January,1861,0.1,0.3,1,,,Obligation
January,1861,0.1,0.4,7,,,Obligation
January,1780,0,1.7,1,,,Obligation
January,1901,0.09,20,2,,,Obligation
January,1901,0.12,20,2,,,Obligation
January,1901,0.16,20,2,,,Obligation
January,1901,0.19,29,2,,,Obligation
January,1901,1,30,2,,,Obligation
January,1863,1.69,25,7,,,Obligation
January,1863,1.95,50,7,,,Obligation
January,1863,2.05,25,7,,,Obligation
January,1863,2.15,25,7,,,Obligation
January,1863,2.25,25,7,,,Obligation
January,1863,2.35,25,7,,,Obligation
January,1863,2.45,25,7,,,Obligation
January,1863,2.55,100,7,,,Obligation
February,67,0.15,75,2,,,Obligation
February,67,0.2,75,2,,,Obligation
February,67,0.25,75,2,,,Obligation
February,67,0.3,75,2,,,Obligation
February,67,0.35,75,2,,,Obligation
February,67,0.4,75,2,,,Obligation
February,67,0.45,75,2,,,Obligation
February,67,1.8,10,7,,,Obligation
February,67,1.8,21.1,1,,,Obligation
February,67,1.85,25,4,,,Obligation
February,67,1.95,25,4,,,Obligation
February,67,2,25,1,,,Obligation
February,67,2.05,25,4,,,Obligation
February,67,2.15,25,4,,,Obligation
February,67,2.2,25,1,,,Obligation
February,67,2.4,11.9,7,,,Obligation
February,67,2.4,25,1,,,Obligation
February,39,0.1,220,5,,,Obligation
February,39,0.15,220,5,,,Obligation
February,39,0.2,210,5,,,Obligation
February,39,0.25,176,5,,,Obligation
February,1320,0.65,50,2,,,Obligation
February,1320,0.75,50,2,,,Obligation
February,1320,0.85,50,2,,,Obligation
February,1320,0.95,50,2,,,Obligation
February,1320,1,100,2,,,Obligation
February,1320,3.5,25,1,,,Obligation
February,1320,3.5,25,7,,,Obligation
February,1320,3.75,25,1,,,Obligation
February,1320,3.75,25,7,,,Obligation
February,1320,4,25,1,,,Obligation
February,1320,4,25,7,,,Obligation
February,1320,4.25,25,1,,,Obligation
February,1320,4.25,25,7,,,Obligation
February,1320,4.5,25,1,,,Obligation
February,1320,4.5,25,7,,,Obligation
February,1099,0.29,25,2,,,Obligation
February,1099,0.32,25,2,,,Obligation
February,1099,0.34,5,2,,,Obligation
February,1099,0.35,5,2,,,Obligation
February,1099,0.39,25,2,,,Obligation
February,1099,0.42,50,2,,,Obligation
February,1099,0.44,5,2,,,Obligation
February,1099,0.52,50,2,,,Obligation
February,1099,0.54,5,2,,,Obligation
February,1099,0.62,50,2,,,Obligation
February,1099,1.7,20,7,,,Obligation
February,1099,1.75,50,7,,,Obligation
February,1099,1.85,20,7,,,Obligation
February,1099,1.95,10,7,,,Obligation
February,1099,2.2,10,7,,,Obligation
February,1099,2.2,25,1,,,Obligation
February,1099,2.25,5,1,,,Obligation
February,1099,2.5,1.3,2,,,Obligation
February,1099,2.75,11,7,,,Obligation
February,1123,0.16,100,2,,,Obligation
February,1123,1.69,225,1,,,Obligation
February,1123,1.79,100,1,,,Obligation
February,1601,0.1,12.9,27,,,Obligation
February,1087,0.2,10,2,,,Obligation
February,1087,0.3,10,2,,,Obligation
February,62,0.1,19.8,2,,,Obligation
February,62,0.15,10,2,,,Obligation
February,62,0.25,10,2,,,Obligation
February,62,0.5,10,2,,,Obligation
February,74,0.1,15.3,2,,,Obligation
February,74,0.15,10,2,,,Obligation
February,74,0.25,10,2,,,Obligation
February,74,0.5,10,2,,,Obligation
February,432,0.95,5,4,,,Obligation
February,432,1.73,11.7,4,,,Obligation
February,2,0.15,300,2,,,Obligation
February,2,0.16,300,2,,,Obligation
February,2,0.17,163,2,,,Obligation
February,2,0.18,50,2,,,Obligation
February,2,0.19,50,2,,,Obligation
February,2,0.2,50,2,,,Obligation
February,2,0.21,50,2,,,Obligation
February,2,0.22,50,2,,,Obligation
February,2,0.23,50,2,,,Obligation
February,2,0.24,50,2,,,Obligation
February,72,0.1,5,2,,,Obligation
February,72,0.15,5,2,,,Obligation
February,72,0.2,5,2,,,Obligation
February,284,0.99,88.9,4,,,Obligation
February,284,1.99,26.7,1,,,Obligation
February,1095,1.5,200,1,,,Obligation
February,1095,2.5,200,1,,,Obligation
February,1095,3.5,402.9,1,,,Obligation
February,285,0.01,51,2,,,Obligation
February,1822,0,2,2,,,Obligation
February,1822,0.2,2,2,,,Obligation
February,1822,0.35,4,2,,,Obligation
February,1029,0.1,30,2,,,Obligation
February,1029,0.15,25,2,,,Obligation
February,1029,0.25,10,2,,,Obligation
February,1029,0.3,8,2,,,Obligation
February,1029,1.6,20,1,,,Obligation
February,1029,1.6,15,7,,,Obligation
February,1029,1.65,15,1,,,Obligation
February,1029,1.65,5,7,,,Obligation
February,1029,1.88,10,1,,,Obligation
February,1029,1.88,2,7,,,Obligation
February,1029,1.9,8,1,,,Obligation
February,1029,1.9,1,7,,,Obligation
February,1030,0.5,2,2,,,Obligation
February,1030,0.6,2,2,,,Obligation
February,1030,0.6,0.1,4,,,Obligation
February,1030,0.65,0.1,4,,,Obligation
February,1030,0.7,2,2,,,Obligation
February,1030,0.7,0.1,4,,,Obligation
February,1030,0.8,2,2,,,Obligation
February,1030,0.9,0.1,4,,,Obligation
February,1030,1,2,2,,,Obligation
February,1030,1.2,2,2,,,Obligation
February,1030,1.6,0.2,1,,,Obligation
February,1030,1.6,0.6,7,,,Obligation
February,1030,1.7,0.2,1,,,Obligation
February,1030,1.7,0.6,7,,,Obligation
February,1030,2,0.2,1,,,Obligation
February,1030,2,0.6,7,,,Obligation
February,1030,2.1,0.2,1,,,Obligation
February,1030,2.1,0.6,7,,,Obligation
February,1035,0.01,17,2,,,Obligation
February,1760,0.09,25,2,,,Obligation
February,1760,0.13,10,2,,,Obligation
February,1760,0.17,15,2,,,Obligation
February,1760,0.21,15,2,,,Obligation
February,1760,0.5,10,2,,,Obligation
February,1760,1,25,2,,,Obligation
February,1061,1.16,35,2,,,Obligation
February,1061,1.26,35,2,,,Obligation
February,1061,1.46,35,2,,,Obligation
February,1061,1.86,35,2,,,Obligation
February,1061,2.36,35,2,,,Obligation
February,1061,2.56,35,2,,,Obligation
February,1061,2.65,10,7,,,Obligation
February,1061,2.76,36.5,2,,,Obligation
February,1061,2.85,10,7,,,Obligation
February,1061,3.05,10,7,,,Obligation
February,1061,3.46,10,7,,,Obligation
February,1061,3.66,10,7,,,Obligation
February,1061,3.96,10,7,,,Obligation
February,1061,4.16,10,7,,,Obligation
February,1191,1.49,20,7,,,Obligation
February,1191,1.64,25,7,,,Obligation
February,1191,1.76,25,7,,,Obligation
February,1191,1.99,50,7,,,Obligation
February,1191,2.24,50,7,,,Obligation
February,1191,2.49,200,7,,,Obligation
February,1191,2.84,100,7,,,Obligation
February,1191,3.19,100,7,,,Obligation
February,1191,3.54,100,7,,,Obligation
February,1680,0.1,33,2,,,Obligation
February,1680,0.15,33,2,,,Obligation
February,1680,0.3,33.4,2,,,Obligation
February,1069,1.64,25,1,,,Obligation
February,1069,1.74,50,1,,,Obligation
February,1069,1.84,50,1,,,Obligation
February,1069,1.91,25,1,,,Obligation
February,323,1.55,15.3,1,,,Obligation
February,323,1.62,15.3,1,,,Obligation
February,323,1.69,15.3,1,,,Obligation
February,323,1.77,15.3,1,,,Obligation
February,1076,1.75,50,7,,,Obligation
February,1076,1.85,55,7,,,Obligation
February,1076,1.93,60,7,,,Obligation
February,1076,1.99,65,7,,,Obligation
February,1076,2.04,70,7,,,Obligation
February,1076,2.12,70,7,,,Obligation
February,1076,2.22,80,7,,,Obligation
February,1076,2.34,80,7,,,Obligation
February,1076,2.49,85,7,,,Obligation
February,1076,2.69,4.6,7,,,Obligation
February,1781,0.75,24.9,4,,,Obligation
February,1209,0.35,50,2,,,Obligation
February,1209,0.37,52.5,2,,,Obligation
February,1209,0.39,55.1,2,,,Obligation
February,1209,0.41,57.9,2,,,Obligation
February,1209,0.43,60.8,2,,,Obligation
February,1209,0.45,63.8,2,,,Obligation
February,1209,0.47,67,2,,,Obligation
February,1209,1.45,3,4,,,Obligation
February,1209,1.53,3.2,4,,,Obligation
February,1209,1.61,3.3,4,,,Obligation
February,1209,1.69,3.5,4,,,Obligation
February,1209,1.77,3.6,4,,,Obligation
February,1209,3.5,5.2,1,,,Obligation
February,1209,3.5,10,7,,,Obligation
February,1209,3.59,5,1,,,Obligation
February,1209,3.59,11,7,,,Obligation
February,1209,3.68,5.5,1,,,Obligation
February,1209,3.68,12.1,7,,,Obligation
February,1209,3.77,6.1,1,,,Obligation
February,1209,3.77,13.3,7,,,Obligation
February,1209,3.86,6.7,1,,,Obligation
February,1209,3.86,14.6,7,,,Obligation
February,1209,3.95,7.3,1,,,Obligation
February,1209,3.95,16.1,7,,,Obligation
February,1212,0.12,150,2,,,Obligation
February,1212,0.17,50,2,,,Obligation
February,1246,0.25,74.6,2,,,Obligation
February,1246,0.3,17.8,2,,,Obligation
February,1246,0.35,53.4,2,,,Obligation
February,1247,0.25,346,2,,,Obligation
February,1247,0.3,82.2,2,,,Obligation
February,1247,0.35,246.6,2,,,Obligation
February,1861,0.1,0.3,1,,,Obligation
February,1861,0.1,0.4,7,,,Obligation
February,1901,0.09,20,2,,,Obligation
February,1901,0.13,20,2,,,Obligation
February,1901,0.17,20,2,,,Obligation
February,1901,0.21,29,2,,,Obligation
February,1901,1,30,2,,,Obligation
February,1863,1.85,25,7,,,Obligation
February,1863,1.95,25,7,,,Obligation
February,1863,2.05,25,7,,,Obligation
February,1863,2.15,25,7,,,Obligation
February,1863,2.25,25,7,,,Obligation
February,1863,2.35,25,7,,,Obligation
February,1863,2.45,50,7,,,Obligation
February,1863,2.55,100,7,,,Obligation
March,67,0.1,50,2,,,Obligation
March,67,0.15,50,2,,,Obligation
March,67,0.2,50,2,,,Obligation
March,67,0.25,50,2,,,Obligation
March,67,0.3,50,2,,,Obligation
March,67,0.35,50,2,,,Obligation
March,67,0.4,50,2,,,Obligation
March,67,1.8,10,7,,,Obligation
March,67,1.8,21.1,1,,,Obligation
March,67,1.85,25,4,,,Obligation
March,67,1.95,25,4,,,Obligation
March,67,2,25,1,,,Obligation
March,67,2.05,25,4,,,Obligation
March,67,2.15,25,4,,,Obligation
March,67,2.2,25,1,,,Obligation
March,67,2.4,14.8,7,,,Obligation
March,67,2.4,25,1,,,Obligation
March,39,0.15,20,5,,,Obligation
March,39,0.15,220,5,,,Obligation
March,39,0.2,200,5,,,Obligation
March,39,0.25,210,5,,,Obligation
March,39,0.3,176,5,,,Obligation
March,1320,0.65,50,2,,,Obligation
March,1320,0.75,50,2,,,Obligation
